person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,Actual_Status,Default_Probability,Prescribed_Strategy
27,44000,3.0,6400,13.85,0.15,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.30165630326173043,Amber Tier (Risk-Adjusted Conditional Approval)
24,110000,8.0,6000,8.59,0.05,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.05433574071358447,Green Tier (Standard Approval)
24,87220,7.0,8000,13.48,0.09,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0.09473847745297384,Green Tier (Standard Approval)
40,145000,5.0,15000,7.88,0.1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.06508761415007489,Green Tier (Standard Approval)
46,60000,1.0,5000,11.72,0.08,16,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.12405021510308792,Green Tier (Standard Approval)
42,38000,9.0,6500,7.49,0.17,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.2500979638060822,Amber Tier (Risk-Adjusted Conditional Approval)
29,46344,0.0,3500,11.36,0.08,5,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.21792609235339117,Green Tier (Standard Approval)
35,30000,5.0,1500,7.29,0.05,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1,0.17800669622576282,Green Tier (Standard Approval)
24,55000,0.0,6000,6.03,0.11,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.2312375865064503,Green Tier (Standard Approval)
21,39900,3.0,6000,11.49,0.15,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.3572896695901234,Amber Tier (Risk-Adjusted Conditional Approval)
22,67000,7.0,8800,7.51,0.13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.15666589648610438,Green Tier (Standard Approval)
23,66500,0.0,22000,8.88,0.33,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.4112370327357533,Amber Tier (Risk-Adjusted Conditional Approval)
25,82000,0.0,6000,9.91,0.07,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.16577192687552675,Green Tier (Standard Approval)
32,106000,14.0,25000,16.63,0.24,7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,0.8755667111088598,Red Tier (Automatic Decline)
22,26000,0.0,8000,11.99,0.31,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0.7996864654708224,Red Tier (Automatic Decline)
24,86250,1.0,9000,12.69,0.1,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,0.3720688124263028,Amber Tier (Risk-Adjusted Conditional Approval)
22,75000,6.0,16000,13.61,0.21,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.23843514119193543,Green Tier (Standard Approval)
28,30000,4.0,7500,11.78,0.25,9,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0.5717920016311,Amber Tier (Risk-Adjusted Conditional Approval)
23,35000,7.0,5000,11.71,0.14,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.08412310098660697,Green Tier (Standard Approval)
26,110400,9.0,13000,7.9,0.12,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.09988551336501741,Green Tier (Standard Approval)
23,36000,1.0,5000,14.79,0.14,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0,0.47616008001168814,Amber Tier (Risk-Adjusted Conditional Approval)
31,70000,4.0,5500,7.68,0.08,10,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.12581226555877706,Green Tier (Standard Approval)
22,35000,4.0,1000,13.48,0.03,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,0.15693521022931903,Green Tier (Standard Approval)
27,100000,12.0,16000,11.11,0.16,5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.11940011789056622,Green Tier (Standard Approval)
39,69000,0.0,15000,14.42,0.22,12,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,0.8689108338982653,Red Tier (Automatic Decline)
27,54216,4.0,9000,5.99,0.17,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.13983351506405123,Green Tier (Standard Approval)
23,36504,0.0,4900,12.68,0.13,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0,0.3792178553603082,Amber Tier (Risk-Adjusted Conditional Approval)
23,37000,3.0,6400,11.71,0.17,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.3161927966250529,Amber Tier (Risk-Adjusted Conditional Approval)
34,75000,2.0,12000,7.29,0.16,8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.10790942323559895,Green Tier (Standard Approval)
29,120000,5.0,8000,11.11,0.07,10,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.026152296130145213,Green Tier (Standard Approval)
23,33600,3.0,5000,13.49,0.15,4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,0.36970836005440766,Amber Tier (Risk-Adjusted Conditional Approval)
22,49800,1.0,3000,7.88,0.06,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.15430515136124015,Green Tier (Standard Approval)
29,45000,0.0,10000,17.58,0.22,6,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0.6994285467332673,Red Tier (Automatic Decline)
37,200000,3.0,10000,13.8,0.05,16,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.3818583095290449,Amber Tier (Risk-Adjusted Conditional Approval)
23,86000,2.0,15000,6.03,0.17,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.07866707201334104,Green Tier (Standard Approval)
27,71000,11.0,15000,9.01,0.21,6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.24763591585326064,Green Tier (Standard Approval)
25,134000,7.0,25000,10.62,0.19,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.14688154900915257,Green Tier (Standard Approval)
38,42000,0.0,4600,10.99,0.11,17,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.30671469274543006,Amber Tier (Risk-Adjusted Conditional Approval)
36,70000,6.0,6000,5.42,0.09,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.10413676978870026,Green Tier (Standard Approval)
27,43000,11.0,10000,12.42,0.23,9,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.6609190892452748,Red Tier (Automatic Decline)
33,32400,8.0,11000,6.99,0.34,10,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.681305814760613,Red Tier (Automatic Decline)
30,75000,8.0,5600,15.99,0.07,7,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,0.7715842008622473,Red Tier (Automatic Decline)
31,82116,12.0,2800,12.68,0.03,9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0.21791746802539466,Green Tier (Standard Approval)
24,52000,4.0,7000,14.09,0.13,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.4236049494577578,Amber Tier (Risk-Adjusted Conditional Approval)
23,75000,4.0,5000,7.49,0.07,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.08084148217624883,Green Tier (Standard Approval)
26,170000,0.0,20000,10.37,0.12,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.0256969308940673,Green Tier (Standard Approval)
36,70000,16.0,16000,6.91,0.23,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.22219929968588426,Green Tier (Standard Approval)
24,81000,6.0,5000,5.42,0.06,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.12723664867443865,Green Tier (Standard Approval)
22,23000,1.0,8875,10.74,0.39,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0.9440378353334261,Red Tier (Automatic Decline)
27,65000,11.0,18000,7.51,0.28,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.24086143331518892,Green Tier (Standard Approval)
26,53000,2.0,2500,9.91,0.05,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.011403987553176259,Green Tier (Standard Approval)
39,60197,6.0,5200,7.49,0.09,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.16245183658160947,Green Tier (Standard Approval)
25,44000,2.0,12000,14.54,0.27,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.8390943358451711,Red Tier (Automatic Decline)
23,106000,7.0,10000,7.14,0.09,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.04813931818438438,Green Tier (Standard Approval)
25,90900,9.0,9000,13.22,0.1,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,0.1633454961257787,Green Tier (Standard Approval)
23,34992,4.0,22550,15.96,0.64,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0,0.9984790139698073,Red Tier (Automatic Decline)
22,39000,4.0,5000,6.99,0.13,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.2066387936488964,Green Tier (Standard Approval)
25,120775,9.0,15000,13.11,0.12,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.019457644248252717,Green Tier (Standard Approval)
22,58200,1.0,10000,12.53,0.17,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.23728923336040247,Green Tier (Standard Approval)
24,24000,4.0,5000,7.51,0.21,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5973400559916348,Amber Tier (Risk-Adjusted Conditional Approval)
28,53000,0.0,7000,9.88,0.13,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.3708292990071575,Amber Tier (Risk-Adjusted Conditional Approval)
23,75000,4.0,12000,6.03,0.16,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.2099158588607098,Green Tier (Standard Approval)
25,73000,0.0,6500,6.03,0.09,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.03940180257666441,Green Tier (Standard Approval)
22,69950,6.0,9750,14.65,0.14,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0.22377713931023732,Green Tier (Standard Approval)
25,45000,9.0,3000,9.99,0.07,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.21961470482919015,Green Tier (Standard Approval)
34,39000,5.0,7200,11.71,0.18,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1,0.6268463247499033,Red Tier (Automatic Decline)
30,150000,2.0,12000,11.86,0.08,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0.5525411089655048,Amber Tier (Risk-Adjusted Conditional Approval)
36,72000,8.0,3500,6.99,0.05,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.0878765512458541,Green Tier (Standard Approval)
26,57550,4.0,3500,5.42,0.06,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.09058935906217108,Green Tier (Standard Approval)
30,65000,3.0,20000,16.77,0.31,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0.9451527806933052,Red Tier (Automatic Decline)
28,40000,2.0,14000,11.89,0.35,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.8483075104898887,Red Tier (Automatic Decline)
25,32496,9.0,7200,9.51,0.22,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.608491543100275,Red Tier (Automatic Decline)
34,105000,14.0,12000,6.99,0.11,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.03144908699878388,Green Tier (Standard Approval)
33,24000,4.0,1000,14.91,0.04,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1,0.7974161322778434,Red Tier (Automatic Decline)
43,142500,7.0,20000,11.49,0.14,15,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.08450821351215135,Green Tier (Standard Approval)
27,50000,0.0,2000,10.99,0.04,5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.11111910851499886,Green Tier (Standard Approval)
22,25000,4.0,5000,6.03,0.2,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.03692455348187874,Green Tier (Standard Approval)
25,30000,9.0,1800,8.49,0.06,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1,0.2230384581744351,Green Tier (Standard Approval)
25,155004,9.0,10500,7.49,0.07,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.07188645928448242,Green Tier (Standard Approval)
47,80004,5.0,7000,10.99,0.09,15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.09720180228100772,Green Tier (Standard Approval)
40,45996,4.0,20000,14.61,0.43,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0.9893214233615508,Red Tier (Automatic Decline)
44,57600,12.0,7000,7.4,0.12,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.1835821543805647,Green Tier (Standard Approval)
25,23460,5.0,7000,10.99,0.3,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.8460173061874844,Red Tier (Automatic Decline)
27,72000,8.0,15250,13.16,0.21,5,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0.17323973220118843,Green Tier (Standard Approval)
25,30000,0.0,3250,5.42,0.11,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.2663154393620696,Amber Tier (Risk-Adjusted Conditional Approval)
